course_code,prof_id,summary,metadata
BCB420,2885142.0,"Professor ID: 2885142. Professor ID: BCB420. Professor name: Cathy. Student feedback: ""Nice course, she is a good lecturer"" Student feedback on the course: ""She's a good teacher""","Summarize the following student feedback in a formal, third-person tone.
Course: BCB420
Professor ID: 2885142
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BCH210,2934235.0,"The course itself is well organised but LOTS of work. She is doing to the undergraduate what happened to her in her Ph.D. student. She does answer emails. Will be a researcher, not a teacher.","Summarize the following student feedback in a formal, third-person tone.
Course: BCH210
Professor ID: 2934235
Avg Quality: 1.67
Avg Difficulty: 3.56
Thumbs Up: 3
Thumbs Down: 2
Grade Mode: B"
BCH210,3056704.0,"Jason De Melo is a really caring professor who can explain difficult concepts easily. He takes the time to repeat things he wants you to know for the test and his slides are super clear. Please have more confidence in yourself, you're doing great, but still need some work.","Summarize the following student feedback in a formal, third-person tone.
Course: BCH210
Professor ID: 3056704
Avg Quality: 3.5
Avg Difficulty: 3.25
Thumbs Up: 0
Thumbs Down: 1
Grade Mode: Not sure yet"
BCH242,2872840.0,"Professor's lectures were dry and uninteresting. No textbook or reference material, and no practice questions were provided. We walked into the test basically blindfolded, and it was really difficult. Overall, very mediocre.","Summarize the following student feedback in a formal, third-person tone.
Course: BCH242
Professor ID: 2872840
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
BCH242,2895297.0,"Dr. Watts is extremely organized and includes helpful review questions in slides. Encourages participation in class and is kind to students. His lectures are phenomenal, and he is passionate about his research.","Summarize the following student feedback in a formal, third-person tone.
Course: BCH242
Professor ID: 2895297
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
BCH311,3056704.0,"Professor explains general concepts clearly but does not go into much detail for many, leaving you confused for quizzes and other evaluations. The textbook complements his lectures well, helping fill most gaps in knowledge. Evaluation questions are fair, but some are tedious to complete.","Summarize the following student feedback in a formal, third-person tone.
Course: BCH311
Professor ID: 3056704
Avg Quality: 3.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BIO120,3043268.0,Professor Mahler was a great lecturer but the tests were arguably hard. The tests feel more like language tests rather than a bio exam. For a first year introductory bio course you have to put in so much effort I don't think it's worth it.,"Summarize the following student feedback in a formal, third-person tone.
Course: BIO120
Professor ID: 3043268
Avg Quality: 4.0
Avg Difficulty: 2.25
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BIO130,2176128.0,"Professor Neumann is an amazing professor. Her lectures are heavy, but her teaching is very clear and understandable. Her slides were clear and concise, and she emphasized things you needed to know. She was also really nice in office hours.","Summarize the following student feedback in a formal, third-person tone.
Course: BIO130
Professor ID: 2176128
Avg Quality: 4.11
Avg Difficulty: 3.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BIO150,2336999.0,David took what was my least favourite course and turned it into one where I often wished the lectures wouldn't end. The way he tailored it towards the students and was always open to questions showed how much he truly cared about the class and easily made him one of my favourite professors I've had.,"Summarize the following student feedback in a formal, third-person tone.
Course: BIO150
Professor ID: 2336999
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
BIO152,2865609.0,"Professor Wong, her testing are beyond difficult each question is literally written in paragraphs expected to be read in 1 min and answered immediately. Midterm were horrendous literally a bunch of multiple choice with little time. No guidelines were given on what to focus for studying for exam and Midterms.","Summarize the following student feedback in a formal, third-person tone.
Course: BIO152
Professor ID: 2865609
Avg Quality: 2.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: C"
BIO184,2336999.0,"Don't go to class just read powerpoints. Summarize the following student feedback in a formal, third-person tone. Use the form below to help students with reading comprehension and vocabulary.","Summarize the following student feedback in a formal, third-person tone.
Course: BIO184
Professor ID: 2336999
Avg Quality: 1.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BIO206,2113293.0,"Steve was great to talk to, always helpful with e-mail correspondence and made the material easy to understand. Seemed comfortable leading the labs and tutorials. Easy on the eyes, which is a bonus.","Summarize the following student feedback in a formal, third-person tone.
Course: BIO206
Professor ID: 2113293
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 4
Thumbs Down: 0
Grade Mode: Unknown"
BIO270,2913057.0,"The professor is incredibly disorganized jumps from topic to topic. She just reads off the slides, then adds terminology that isn't on the slides and we'll never hear again. The lecture slides are horribly disorganized, and there is a lot of jumping back and forth.","Summarize the following student feedback in a formal, third-person tone.
Course: BIO270
Professor ID: 2913057
Avg Quality: 1.67
Avg Difficulty: 2.67
Thumbs Up: 6
Thumbs Down: 3
Grade Mode: A+"
BIO314,2113293.0,Steve was by far the nicest TA that I've ever had in my time at U of T. Extremely knowledgeable when it comes to molecular biology. Some say he values loyalty more than any other professor.,"Summarize the following student feedback in a formal, third-person tone.
Course: BIO314
Professor ID: 2113293
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 5
Thumbs Down: 0
Grade Mode: B+"
BIO370,2113293.0,"Professor ID: 2113293. Professor: ""STEVE IS THE MAN - GO CANUCKS GO! ""Course: BIO370. Professor ID: ""BIO370"" Professor: 'Bio'","Summarize the following student feedback in a formal, third-person tone.
Course: BIO370
Professor ID: 2113293
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
BKS1002,2978072.0,"Professor Galey is a wonderful, kind professor. He knew the material well and encouraged students to take theories discussed in class and apply them to their own niche interests. Great field trips and outside-the-classroom socializing too!","Summarize the following student feedback in a formal, third-person tone.
Course: BKS1002
Professor ID: 2978072
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
BME1452,1903994.0,"Student feedback on a BME course. Summarize the following student feedback in a formal, third-person tone. ""Tony is smart, funny and the best in teaching. Signal processing course was too tough tho""","Summarize the following student feedback in a formal, third-person tone.
Course: BME1452
Professor ID: 1903994
Avg Quality: 4.0
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BME1570,3033588.0,"This was an excellent course. We worked on a high-quality project, which, while demanding, was manageable due to being in groups of four. Grading is inconsistent, with no clear rubric, and technical approaches aren't properly assessed. This course required basic machine learning knowledge.","Summarize the following student feedback in a formal, third-person tone.
Course: BME1570
Professor ID: 3033588
Avg Quality: 2.43
Avg Difficulty: 3.86
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
BME440,2872285.0,The professor does not focus enough on good communication with the TA to understand the situation. He is not active enough to provide specific and detailed suggestions on these issues. He cares about student feedback and adjusts to them to cater better towards the class.,"Summarize the following student feedback in a formal, third-person tone.
Course: BME440
Professor ID: 2872285
Avg Quality: 4.33
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
BME595,1687728.0,Amir is undoutably one of the bst TA's I've ever had in my 4 years of undergraduate studies. He is able to explain very complex ideas in a smiple manner that can be easily understood and digested. I really learned a lot from this TA.,"Summarize the following student feedback in a formal, third-person tone.
Course: BME595
Professor ID: 1687728
Avg Quality: 4.96
Avg Difficulty: 2.29
Thumbs Up: 63
Thumbs Down: 16
Grade Mode: Unknown"
BMS201,2992547.0,"The workload was fairly light and though her lectures may not be the most exciting, the assignment topics and overall class structure made it fun for me! (note: taken in summer) It's torture to have her course, you have to finish tons of tasks every single class. Her 2 hour attendance take lecture is torture to me. I almost had a stroke just attending. Advise people","Summarize the following student feedback in a formal, third-person tone.
Course: BMS201
Professor ID: 2992547
Avg Quality: 2.33
Avg Difficulty: 3.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
BMS302,2855707.0,"One of the best professors in the BMS program. Always brings a lot of original content into the program and to lectures. feedback is helpful and also very accessible outside of class. Lecture goes in-depth so not really necessary to do readings, but participation matters.","Summarize the following student feedback in a formal, third-person tone.
Course: BMS302
Professor ID: 2855707
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BMS311,2855707.0,The final essay was a bit hard. The lectures have made contents easily understood. The feedback and comments for assignments are helpful. The course is BMS311 and the professor is 2855707.,"Summarize the following student feedback in a formal, third-person tone.
Course: BMS311
Professor ID: 2855707
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B+"
BMS316,2855707.0,"Professor Wu saved my senior year. Best Prof In Book and media, also u of t, wu is so kind❤️. Wu is the best professor in book and media. He is also the best teacher in the world. Wu has a great sense of humor.","Summarize the following student feedback in a formal, third-person tone.
Course: BMS316
Professor ID: 2855707
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
BMS350,2661780.0,"Professor ID: 2661780. Professor ID: 2671780Professor name: Robert. Professor name: Bob. Professor title: Professor. Student name: ""Bob"" Professor name is Robert. He is a professor at the University of Michigan.","Summarize the following student feedback in a formal, third-person tone.
Course: BMS350
Professor ID: 2661780
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BPM232,2927259.0,"Alex is a very friendly prof. He takes his time with student questions and makes sure the room is a comfortable space to discuss during lecture. The structure of the courses is mainly on the papers, but as long as you complete the paper carefully, the score will definitely be good.","Summarize the following student feedback in a formal, third-person tone.
Course: BPM232
Professor ID: 2927259
Avg Quality: 3.86
Avg Difficulty: 3.0
Thumbs Up: 2
Thumbs Down: 6
Grade Mode: A"
