course_code,prof_id,summary,metadata
BIO184,2336999.0,"Don't go to class just read powerpoints. Course: BIO184. Professor ID: 2336999. Course name: ""BIO184"" Course title: ""Biobio184""","Course: BIO184
Professor ID: 2336999
Avg Quality: 1.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BIO206,2113293.0,"Steve was an incredible TA. Really knew his stuff when it came to cell biology. Seemed comfortable leading the labs and tutorials. Helpful, organized, great with emails and a fair marker.","Course: BIO206
Professor ID: 2113293
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 4
Thumbs Down: 0
Grade Mode: Unknown"
BIO270,2913057.0,"She reads off the slides, then adds terminology that isn't on the slides and we'll never hear again. The lecture slides are horribly disorganized, and there is a lot of jumping back and forth. She's a very nice person, and I like her as a person, but not as a professor.","Course: BIO270
Professor ID: 2913057
Avg Quality: 1.67
Avg Difficulty: 2.67
Thumbs Up: 6
Thumbs Down: 3
Grade Mode: A+"
BIO314,2113293.0,"Profy is so cute and buff, and he has really soft hands. Extremely knowledgeable when it comes to molecular biology. Great with emails (even the night before the midterm), very helpful and a fair marker.","Course: BIO314
Professor ID: 2113293
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 5
Thumbs Down: 0
Grade Mode: B+"
BIO370,2113293.0,"Professor ID: 2113293. Course: BIO370. Professor: Steve. Course name: ""Biobio370"" Professor: ""Steve"" Course Name: ""BIO370"" Course title: "" Biobio 370"" Course description: ""A Course in Biobiology""","Course: BIO370
Professor ID: 2113293
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
BKS1002,2978072.0,"Professor Galey is a wonderful, kind professor. He encouraged students to take theories discussed in class and apply them to their own niche interests. Great field trips and outside-the-classroom socializing too!","Course: BKS1002
Professor ID: 2978072
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
BME1452,1903994.0,"Good prof. clear lessons Tony is pretty accessible outside class. Signal processing course was too tough tho. He is smart, funny and the best in teaching. Course: BME1452                 Professor ID: 1903994                 Grade: A+","Course: BME1452
Professor ID: 1903994
Avg Quality: 4.0
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BME1570,3033588.0,"This course required basic machine learning knowledge, and although I had a solid foundation and I had previously taken another course and watched several YouTube videos, the way the material was presented allowed me to learn a great deal about details. The instructional approach was highly effective, helping me gain a lot of new techniques. The grading is harsh. She is pushing ta to cut marks.","Course: BME1570
Professor ID: 3033588
Avg Quality: 2.43
Avg Difficulty: 3.86
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
BME440,2872285.0,"The professor does not focus enough on good communication with the TA to understand the situation. He is not active enough to provide specific and detailed suggestions on these issues. Class is heavy on memorisation, but the material is interesting.","Course: BME440
Professor ID: 2872285
Avg Quality: 4.33
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
BME595,1687728.0,Amir is undoutably one of the bst TA's I've ever had in my 4 years of undergraduate studies. He is able to explain very complex ideas in a smiple manner that can be easily understood and digested. I really learned a lot from this TA.,"Course: BME595
Professor ID: 1687728
Avg Quality: 4.96
Avg Difficulty: 2.29
Thumbs Up: 63
Thumbs Down: 16
Grade Mode: Unknown"
BMS201,2992547.0,"The workload was fairly light and though her lectures may not be the most exciting, the assignment topics and overall class structure made it fun for me! (note: taken in summer) It's torture to have her course, you have to finish tons of tasks every single class. Advise people with heart disease or low blood pressure not to take this course.","Course: BMS201
Professor ID: 2992547
Avg Quality: 2.33
Avg Difficulty: 3.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
BMS302,2855707.0,"One of the best professors in the BMS program. Always brings a lot of original content into the program and to lectures. feedback is helpful and also very accessible outside of class. Lecture goes in-depth so not really necessary to do readings, but participation matters.","Course: BMS302
Professor ID: 2855707
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BMS311,2855707.0,Very nice person. The lectures have made contents easily understood. The final essay was a bit hard. The feedback and comments for assignments were helpful. The course was well run and the students were well behaved.,"Course: BMS311
Professor ID: 2855707
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B+"
BMS316,2855707.0,"Best Prof In Book and media, also u of t, wu is so kind❤️. Wu saved my senior year. Course: BMS316. Professor ID: 2855707.","Course: BMS316
Professor ID: 2855707
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
BMS350,2661780.0,"Professor ID: 2661780. Course: BMS350. Professor ID: 2671780Professor ID : 2661720. Course Name: ""BMS350 Course"" Course Mode: A+ Course Difficulty: 3.0. Course Quality: 5.0 Quality. Difficulty: 4.0 Difficulty.","Course: BMS350
Professor ID: 2661780
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
BPM232,2927259.0,"Alex is a very friendly prof. He takes his time with student questions and makes sure the room is a comfortable space to discuss during lecture. The structure of the courses is mainly on the papers, but as long as you complete the paper carefully, the score will be good.","Course: BPM232
Professor ID: 2927259
Avg Quality: 3.86
Avg Difficulty: 3.0
Thumbs Up: 2
Thumbs Down: 6
Grade Mode: A"
BPM336,3021696.0,"Professor Miller's passion for the material makes classes much more engaging. He is an amazing lecturer because he is so passionate about what he does, and delivers it in the best way. He makes being a professor look fun !","Course: BPM336
Professor ID: 3021696
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
BPM339,2927259.0,"Lectures are a waste of time, listen to recordings on 2x speed and spend a good amount of time on the papers. So many long, boring, and tedious readings. Way too much jargon that is impossible for a normal person to understand.","Course: BPM339
Professor ID: 2927259
Avg Quality: 2.5
Avg Difficulty: 2.0
Thumbs Up: 2
Thumbs Down: 2
Grade Mode: A"
CAB190,2500158.0,Bring real time case studies. Takes his time with feedback and ready to answer all questions. He works well with students. Course: CAB190. Professor ID: 2500158774.,"Course: CAB190
Professor ID: 2500158
Avg Quality: 5.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
CAS310,2954425.0,Soomin was very unclear with what she was marking and what one needs to do to get a good mark. She often contradicted herself. One time I asked her to regrade my work and she reduced my mark by 1%,"Course: CAS310
Professor ID: 2954425
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: C+"
CAS370,3058478.0,Bharat was great but he needs to get better at using Quercus. The course focuses too much on Indian Cities in my opinion. I think case studies on more asian cities from other parts of asia would've been more interesting. And I wish they didn't bother with the 'global classroom' bs.,"Course: CAS370
Professor ID: 3058478
Avg Quality: 4.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
CCR199,1642615.0,Professor Boran is a very interesting professor. He's a little eccentric but he makes lectures fun. The readings required aren't too bad and his assignments are clear. For a first year class he was able to gently ease us into the dynamic of university.,"Course: CCR199
Professor ID: 1642615
Avg Quality: 3.25
Avg Difficulty: 2.5
Thumbs Up: 3
Thumbs Down: 1
Grade Mode: A"
CCR199,2206607.0,"Professor Baker is my favourite professor. Her knowledge of Children's Literature is unrivaled. She is a wealth of knowledge if you take the time to go to office hours. She was incredible, bringing chocolate to each class and taking a personal interest in each student's success.","Course: CCR199
Professor ID: 2206607
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: A"
CCT112,2922633.0,"Tests are absolutely insane. It's impossible to read, interpret, and respond to such a lengthy case study. Professor critiques as if every student already has a PhD themselves. If you're the quiet type, brace yourself.","Course: CCT112
Professor ID: 2922633
Avg Quality: 3.5
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 4
Grade Mode: A-"
CCT204,2828834.0,"The assignment is too professional to 200level,she did not teach us how to do This teacher set the task of this course very unreasonable, if this course is a college course I think very reasonable. The professor was very helpful, easily accessible inside and outside class.","Course: CCT204
Professor ID: 2828834
Avg Quality: 3.0
Avg Difficulty: 3.6
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
CCT206,2922633.0,"The vibe he sets in class. Everyone gets a say, and that's kinda rare in uni. He actually bothers to learn our names and uses them. So if you're thinking of laying low in class, think again lol.","Course: CCT206
Professor ID: 2922633
Avg Quality: 3.5
Avg Difficulty: 3.5
Thumbs Up: 2
Thumbs Down: 4
Grade Mode: A-"
CCT208,2890079.0,The class is straightforward and detailed. He's pretty chill and gives good tips for the assignments. He is really niceeeeee Good good good goodGood good Love his classes! Professor ID: 2890079.,"Course: CCT208
Professor ID: 2890079
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
CCT285,2828834.0,She replies to your emails pretty quickly and grades according to how much effort you put into the assignment. She is also very considerate and will give you extensions if you have a valid reason to. She taught some knowledgeable skills and really like to help students. Would for sure take her again.,"Course: CCT285
Professor ID: 2828834
Avg Quality: 5.0
Avg Difficulty: 3.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
CCT356,2953119.0,Professor Sheri Allain's lectures are so engaging and clear that I feel completely locked in every class. She is very patient (she responded to all my long emails) She respectfully understands the individuality of different students and tries to guide them to a more positive transformation.,"Course: CCT356
Professor ID: 2953119
Avg Quality: 4.47
Avg Difficulty: 2.6
Thumbs Up: 3
Thumbs Down: 0
Grade Mode: A"
CCT473,2705125.0,Professor ID: 2705125. Course: CCT473. Professor ID:2705125Professor ID : 2705 125. Course name: C CT473. Course title: CTC473.,"Course: CCT473
Professor ID: 2705125
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
CCT476,2938579.0,"The worst professor I've ever had, please stop teaching Operations Management - worst class ever. This prof should not be teaching. Course: CCT476.Professor ID: 2938579.","Course: CCT476
Professor ID: 2938579
Avg Quality: 1.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
CDN218,2473991.0,This professor is rude and is not accommodating with accessibility services. He grades absurdly harshly and has unrealistic expectations. Course: CDN218                                 Professor ID: 2473991                 Professor Rating: F.,"Course: CDN218
Professor ID: 2473991
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: F"
CDN268,2877514.0,Grace is by far the best professor I've ever had. Her lectures are so well-organized and engaging. Most of the time I forget I'm in school because class is surprisingly enjoyable. She's also really nice and understanding.,"Course: CDN268
Professor ID: 2877514
Avg Quality: 4.75
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
CDN305,2094856.0,Professor ID: 2094856 grotesque. Course: CDN305 grotesque. Professor ID:2094856 precisely. Course name: Canada/US relations. Prof. ID: 2034856 precise. Course title: Canada-U.S. relations. Class size: 4.5.,"Course: CDN305
Professor ID: 2094856
Avg Quality: 4.5
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
CDN307,2453518.0,"Worse class ever because grading is extremely difficult. Test and assignments have an average of 67% (said so by herself), and she gives very little clarity on what is expected. there were students who even failed assignments, which is unheard of for a humanities course. overall very nice personality but marks WAY too hard.","Course: CDN307
Professor ID: 2453518
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: C+"
CDN325,2453518.0,Tough grader. Teaching style way too casual. Never tells you what she expect for assignments. Worst professor ever. Do not take her courses. Course: CDN325.Professor ID: 2453518.,"Course: CDN325
Professor ID: 2453518
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
CDN340,2991766.0,"This course was so awesome, one of my favourites I've taken throughout my degree!!! the lectures were so engaging, I learned so much and he is genuinely so nice and approachable!!. Course: CDN340                                 Professor ID: 2991766.","Course: CDN340
Professor ID: 2991766
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
